,map_id,img_name,counts,my_dis,car_dis
3364,000734,4.jpg,8,418.0,57.0
3365,000734,5.jpg,6,339.0,40.0
3366,000735,1.jpg,2,172.0,344.0
3367,000735,2.jpg,2,76.0,77.0
3368,000735,3.jpg,2,105.0,56.0
3369,000735,4.jpg,1,141.0,0.0
3370,000735,5.jpg,2,209.0,117.0
3371,000736,1.jpg,0,0.0,0.0
3372,000736,2.jpg,0,0.0,0.0
3373,000736,3.jpg,0,0.0,0.0
3374,000736,4.jpg,1,373.0,0.0
3375,000737,1.jpg,2,603.0,600.0
3376,000737,2.jpg,5,355.0,50.0
3377,000737,3.jpg,3,508.0,193.0
3378,000737,4.jpg,3,516.0,141.0
3379,000737,5.jpg,3,522.0,182.0
3380,000738,1.jpg,4,174.0,72.0
3381,000738,2.jpg,4,219.0,117.0
3382,000738,3.jpg,3,171.0,117.0
3383,000738,4.jpg,2,152.0,47.0
3384,000739,1.jpg,5,491.0,71.0
3385,000739,2.jpg,5,559.0,67.0
3386,000739,3.jpg,4,391.0,104.0
3387,000739,4.jpg,6,529.0,7.0
3388,000740,1.jpg,8,501.0,10.0
3389,000740,2.jpg,5,364.0,48.0
3390,000740,3.jpg,5,311.0,23.0
3391,000740,4.jpg,2,409.0,180.0
3392,000740,5.jpg,4,351.0,59.0
3393,000741,1.jpg,6,529.0,35.0
3394,000741,2.jpg,6,547.0,42.0
3395,000741,3.jpg,7,514.0,58.0
3396,000741,4.jpg,8,475.0,30.0
3397,000742,1.jpg,1,430.0,0.0
3398,000742,2.jpg,2,376.0,52.0
3399,000742,3.jpg,2,398.0,493.0
3400,000742,4.jpg,1,400.0,0.0
3401,000742,5.jpg,1,405.0,0.0
3402,000743,1.jpg,3,661.0,95.0
3403,000743,2.jpg,4,610.0,243.0
3404,000743,3.jpg,1,284.0,0.0
3405,000743,4.jpg,2,293.0,49.0
3406,000744,1.jpg,1,377.0,0.0
3407,000744,2.jpg,3,295.0,36.0
3408,000744,3.jpg,0,0.0,0.0
3409,000744,4.jpg,4,341.0,14.0
3410,000744,5.jpg,3,318.0,39.0
3411,000745,1.jpg,2,474.0,114.0
3412,000745,2.jpg,2,440.0,225.0
3413,000745,3.jpg,1,541.0,0.0
3414,000745,4.jpg,1,501.0,0.0
3415,000746,1.jpg,4,247.0,12.0
3416,000746,2.jpg,4,239.0,24.0
3417,000746,3.jpg,4,269.0,28.0
3418,000746,4.jpg,5,251.0,11.0
3419,000747,1.jpg,8,358.0,24.0
3420,000747,2.jpg,8,386.0,40.0
3421,000747,3.jpg,8,393.0,44.0
3422,000747,4.jpg,9,490.0,47.0
3423,000747,5.jpg,8,422.0,80.0
3424,000748,1.jpg,9,319.0,60.0
3425,000748,2.jpg,9,328.0,15.0
3426,000748,3.jpg,9,436.0,30.0
3427,000748,4.jpg,10,366.0,22.0
3428,000748,5.jpg,10,333.0,29.0
3429,000749,1.jpg,7,241.0,64.0
3430,000749,2.jpg,7,232.0,35.0
3431,000749,3.jpg,10,259.0,46.0
3432,000749,4.jpg,8,296.0,34.0
3433,000750,1.jpg,3,200.0,57.0
3434,000750,2.jpg,4,267.0,25.0
3435,000750,3.jpg,6,450.0,108.0
3436,000750,4.jpg,5,311.0,21.0
3437,000751,1.jpg,4,165.0,28.0
3438,000751,2.jpg,3,132.0,81.0
3439,000751,3.jpg,3,137.0,120.0
3440,000751,4.jpg,2,127.0,255.0
3441,000752,1.jpg,3,169.0,34.0
3442,000752,2.jpg,2,154.0,308.0
3443,000752,3.jpg,1,240.0,0.0
3444,000752,4.jpg,2,236.0,164.0
3445,000752,5.jpg,3,367.0,282.0
3446,000753,1.jpg,3,208.0,39.0
3447,000753,2.jpg,3,168.0,69.0
3448,000753,3.jpg,4,225.0,20.0
3449,000753,4.jpg,5,209.0,33.0
3450,000753,5.jpg,5,310.0,68.0
3451,000754,1.jpg,0,0.0,0.0
3452,000754,2.jpg,1,359.0,0.0
3453,000754,3.jpg,2,149.0,273.0
3454,000754,4.jpg,4,187.0,150.0
3455,000754,5.jpg,4,173.0,44.0
3456,000755,1.jpg,3,367.0,82.0
3457,000755,2.jpg,4,528.0,107.0
3458,000755,3.jpg,8,502.0,13.0
3459,000755,4.jpg,4,607.0,22.0
3460,000755,5.jpg,5,510.0,11.0
3461,000756,1.jpg,10,614.0,18.0
3462,000756,2.jpg,7,538.0,30.0
3463,000756,3.jpg,8,583.0,43.0
3464,000756,4.jpg,6,456.0,83.0
3465,000756,5.jpg,6,729.0,16.0
3466,000757,1.jpg,2,299.0,184.0
3467,000757,2.jpg,4,419.0,58.0
3468,000757,3.jpg,3,580.0,57.0
3469,000757,4.jpg,5,439.0,22.0
3470,000758,1.jpg,2,274.0,64.0
3471,000758,2.jpg,2,497.0,480.0
3472,000758,3.jpg,0,0.0,0.0
3473,000758,4.jpg,0,0.0,0.0
3474,000758,5.jpg,0,0.0,0.0
3475,000759,1.jpg,3,287.0,184.0
3476,000759,2.jpg,3,407.0,274.0
3477,000759,3.jpg,2,233.0,143.0
3478,000759,4.jpg,4,209.0,34.0
3479,000759,5.jpg,4,252.0,32.0
3480,000760,1.jpg,1,337.0,0.0
3481,000760,2.jpg,0,0.0,0.0
3482,000760,3.jpg,1,915.0,0.0
3483,000760,4.jpg,1,414.0,0.0
3484,000760,5.jpg,0,0.0,0.0
3485,000761,1.jpg,0,0.0,0.0
3486,000761,2.jpg,0,0.0,0.0
3487,000761,3.jpg,0,0.0,0.0
3488,000761,4.jpg,0,0.0,0.0
3489,000762,1.jpg,0,0.0,0.0
3490,000762,2.jpg,0,0.0,0.0
3491,000762,3.jpg,0,0.0,0.0
3492,000762,4.jpg,0,0.0,0.0
3493,000762,5.jpg,0,0.0,0.0
3494,000763,1.jpg,7,467.0,43.0
3495,000763,2.jpg,9,440.0,33.0
3496,000763,3.jpg,10,461.0,24.0
3497,000763,4.jpg,11,456.0,16.0
3498,000764,1.jpg,3,219.0,28.0
3499,000764,2.jpg,3,290.0,59.0
3500,000764,3.jpg,2,235.0,72.0
3501,000764,4.jpg,2,233.0,68.0
3502,000764,5.jpg,3,295.0,24.0
3503,000765,1.jpg,2,467.0,338.0
3504,000765,2.jpg,8,410.0,14.0
3505,000765,3.jpg,7,508.0,41.0
3506,000765,4.jpg,10,247.0,20.0
3507,000765,5.jpg,2,149.0,298.0
3508,000766,1.jpg,9,197.0,40.0
3509,000766,2.jpg,10,309.0,30.0
3510,000766,3.jpg,7,348.0,32.0
3511,000766,4.jpg,6,414.0,71.0
3512,000767,1.jpg,3,457.0,258.0
3513,000767,2.jpg,4,503.0,38.0
3514,000767,3.jpg,3,260.0,84.0
3515,000767,4.jpg,6,393.0,35.0
3516,000767,5.jpg,8,403.0,1.0
3517,000768,1.jpg,1,965.0,0.0
3518,000768,2.jpg,1,837.0,0.0
3519,000768,3.jpg,1,719.0,0.0
3520,000768,4.jpg,3,502.0,110.0
3521,000768,5.jpg,3,603.0,94.0
3522,000769,1.jpg,5,413.0,31.0
3523,000769,2.jpg,3,413.0,75.0
3524,000769,3.jpg,4,454.0,18.0
3525,000769,4.jpg,7,468.0,80.0
3526,000770,1.jpg,1,221.0,0.0
3527,000770,2.jpg,1,225.0,0.0
3528,000770,3.jpg,3,380.0,18.0
3529,000770,4.jpg,2,199.0,83.0
3530,000770,5.jpg,2,190.0,110.0
3531,000771,1.jpg,14,398.0,11.0
3532,000771,2.jpg,10,232.0,18.0
3533,000771,3.jpg,6,297.0,37.0
3534,000771,4.jpg,8,179.0,20.0
3535,000771,5.jpg,5,194.0,19.0
3536,000772,1.jpg,3,180.0,26.0
3537,000772,2.jpg,2,200.0,110.0
3538,000772,3.jpg,3,194.0,47.0
3539,000772,4.jpg,3,197.0,29.0
3540,000773,1.jpg,1,668.0,0.0
3541,000773,2.jpg,0,0.0,0.0
3542,000773,3.jpg,0,0.0,0.0
3543,000773,4.jpg,0,0.0,0.0
3544,000774,1.jpg,8,532.0,0.0
3545,000774,2.jpg,6,532.0,30.0
3546,000774,3.jpg,8,581.0,16.0
3547,000774,4.jpg,5,486.0,64.0
3548,000774,5.jpg,4,437.0,28.0
3549,000775,1.jpg,10,536.0,0.0
3550,000775,2.jpg,8,500.0,49.0
3551,000775,3.jpg,9,391.0,46.0
3552,000775,4.jpg,7,336.0,27.0
3553,000776,1.jpg,1,199.0,0.0
3554,000776,2.jpg,1,202.0,0.0
3555,000776,3.jpg,0,0.0,0.0
3556,000776,4.jpg,0,0.0,0.0
3557,000776,5.jpg,0,0.0,0.0
3558,000777,1.jpg,0,0.0,0.0
3559,000777,2.jpg,0,0.0,0.0
3560,000777,3.jpg,0,0.0,0.0
3561,000777,4.jpg,1,132.0,0.0
3562,000778,1.jpg,4,225.0,53.0
3563,000778,2.jpg,3,352.0,298.0
3564,000778,3.jpg,1,160.0,0.0
3565,000778,4.jpg,0,0.0,0.0
3566,000779,1.jpg,13,530.0,8.0
3567,000779,2.jpg,10,527.0,19.0
3568,000779,3.jpg,12,524.0,11.0
3569,000779,4.jpg,9,568.0,6.0
3570,000780,1.jpg,0,0.0,0.0
3571,000780,2.jpg,6,531.0,38.0
3572,000780,3.jpg,6,539.0,37.0
3573,000780,4.jpg,6,559.0,48.0
3574,000780,5.jpg,10,494.0,8.0
3575,000781,1.jpg,0,0.0,0.0
3576,000781,2.jpg,0,0.0,0.0
3577,000781,3.jpg,0,0.0,0.0
3578,000781,4.jpg,0,0.0,0.0
3579,000781,5.jpg,0,0.0,0.0
3580,000782,1.jpg,0,0.0,0.0
3581,000782,2.jpg,0,0.0,0.0
3582,000782,3.jpg,1,471.0,0.0
3583,000782,4.jpg,2,493.0,0.0
3584,000782,5.jpg,1,405.0,0.0
3585,000783,1.jpg,6,532.0,27.0
3586,000783,2.jpg,6,552.0,42.0
3587,000783,3.jpg,4,488.0,66.0
3588,000783,4.jpg,8,578.0,32.0
3589,000784,1.jpg,9,521.0,20.0
3590,000784,2.jpg,8,538.0,31.0
3591,000784,3.jpg,9,542.0,43.0
3592,000784,4.jpg,11,450.0,23.0
3593,000784,5.jpg,10,432.0,14.0
3594,000785,1.jpg,3,142.0,81.0
3595,000785,2.jpg,5,152.0,43.0
3596,000785,3.jpg,3,148.0,75.0
3597,000785,4.jpg,6,158.0,36.0
3598,000786,1.jpg,4,437.0,190.0
3599,000786,2.jpg,4,434.0,190.0
3600,000786,3.jpg,7,633.0,22.0
3601,000786,4.jpg,6,454.0,179.0
3602,000787,1.jpg,3,317.0,73.0
3603,000787,2.jpg,2,321.0,82.0
3604,000787,3.jpg,2,229.0,311.0
3605,000787,4.jpg,2,429.0,117.0
3606,000787,5.jpg,2,500.0,249.0
3607,000788,1.jpg,2,460.0,369.0
3608,000788,2.jpg,1,285.0,0.0
3609,000788,3.jpg,5,422.0,77.0
3610,000788,4.jpg,14,400.0,20.0
3611,000788,5.jpg,5,405.0,3.0
3612,000789,1.jpg,8,331.0,8.0
3613,000789,2.jpg,4,371.0,20.0
3614,000789,3.jpg,6,363.0,11.0
3615,000789,4.jpg,5,496.0,0.0
3616,000789,5.jpg,2,530.0,82.0
3617,000790,1.jpg,2,289.0,260.0
3618,000790,2.jpg,5,386.0,111.0
3619,000790,3.jpg,5,412.0,107.0
3620,000790,4.jpg,5,345.0,11.0
3621,000790,5.jpg,4,340.0,37.0
3622,000791,1.jpg,6,336.0,124.0
3623,000791,2.jpg,6,295.0,32.0
3624,000791,3.jpg,5,392.0,146.0
3625,000791,4.jpg,6,354.0,10.0
3626,000792,1.jpg,6,203.0,32.0
3627,000792,2.jpg,2,486.0,476.0
3628,000792,3.jpg,2,181.0,252.0
3629,000792,4.jpg,2,194.0,225.0
3630,000792,5.jpg,1,323.0,0.0
3631,000793,1.jpg,8,330.0,31.0
3632,000793,2.jpg,5,552.0,74.0
3633,000793,3.jpg,9,403.0,36.0
3634,000793,4.jpg,10,375.0,20.0
3635,000793,5.jpg,9,322.0,17.0
3636,000794,1.jpg,0,0.0,0.0
3637,000794,2.jpg,1,241.0,0.0
3638,000794,3.jpg,3,141.0,68.0
3639,000794,4.jpg,0,0.0,0.0
3640,000794,5.jpg,0,0.0,0.0
3641,000795,1.jpg,12,733.0,11.0
3642,000795,2.jpg,8,710.0,19.0
3643,000795,3.jpg,7,478.0,7.0
3644,000795,4.jpg,6,428.0,13.0
3645,000795,5.jpg,7,372.0,27.0
3646,000796,1.jpg,6,194.0,42.0
3647,000796,2.jpg,4,140.0,58.0
3648,000796,3.jpg,4,160.0,65.0
3649,000796,4.jpg,5,181.0,64.0
3650,000796,5.jpg,5,169.0,74.0
3651,000797,1.jpg,1,303.0,0.0
3652,000797,2.jpg,4,163.0,61.0
3653,000797,3.jpg,2,577.0,444.0
3654,000797,4.jpg,1,800.0,0.0
3655,000797,5.jpg,1,799.0,0.0
3656,000798,1.jpg,0,0.0,0.0
3657,000798,2.jpg,1,402.0,0.0
3658,000798,3.jpg,5,287.0,3.0
3659,000798,4.jpg,1,787.0,0.0
3660,000798,5.jpg,3,396.0,47.0
3661,000799,1.jpg,7,294.0,20.0
3662,000799,2.jpg,7,287.0,70.0
3663,000799,3.jpg,7,226.0,15.0
3664,000799,4.jpg,7,271.0,54.0
3665,000799,5.jpg,8,287.0,58.0
3666,000800,1.jpg,1,277.0,0.0
3667,000800,2.jpg,0,0.0,0.0
3668,000800,3.jpg,1,248.0,0.0
3669,000800,4.jpg,0,0.0,0.0
3670,000800,5.jpg,0,0.0,0.0
3671,000801,1.jpg,3,23.0,18.0
3672,000801,2.jpg,2,588.0,270.0
3673,000801,3.jpg,2,561.0,221.0
3674,000801,4.jpg,2,513.0,151.0
3675,000801,5.jpg,5,471.0,20.0
3676,000802,1.jpg,2,367.0,735.0
3677,000802,2.jpg,1,29.0,0.0
3678,000802,3.jpg,0,0.0,0.0
3679,000802,4.jpg,1,591.0,0.0
3680,000802,5.jpg,1,664.0,0.0
3681,000803,1.jpg,4,241.0,15.0
3682,000803,2.jpg,6,475.0,67.0
3683,000803,3.jpg,4,432.0,92.0
3684,000803,4.jpg,4,395.0,28.0
3685,000803,5.jpg,4,429.0,76.0
3686,000804,1.jpg,2,752.0,29.0
3687,000804,2.jpg,0,0.0,0.0
3688,000804,3.jpg,2,673.0,57.0
3689,000804,4.jpg,5,622.0,24.0
3690,000805,1.jpg,9,421.0,32.0
3691,000805,2.jpg,3,656.0,131.0
3692,000805,3.jpg,3,611.0,43.0
3693,000805,4.jpg,1,524.0,0.0
3694,000805,5.jpg,3,669.0,84.0
3695,000806,1.jpg,3,454.0,77.0
3696,000806,2.jpg,2,323.0,306.0
3697,000806,3.jpg,1,440.0,0.0
3698,000806,4.jpg,1,429.0,0.0
3699,000806,5.jpg,1,335.0,0.0
3700,000807,1.jpg,12,427.0,12.0
3701,000807,2.jpg,11,411.0,16.0
3702,000807,3.jpg,9,451.0,19.0
3703,000807,4.jpg,9,421.0,39.0
3704,000807,5.jpg,11,333.0,31.0
3705,000808,1.jpg,3,436.0,80.0
3706,000808,2.jpg,5,481.0,112.0
3707,000808,3.jpg,3,541.0,161.0
3708,000808,4.jpg,0,0.0,0.0
3709,000809,1.jpg,1,618.0,0.0
3710,000809,2.jpg,3,345.0,215.0
3711,000809,3.jpg,3,439.0,18.0
3712,000809,4.jpg,2,594.0,94.0
3713,000809,5.jpg,3,532.0,47.0
3714,000810,1.jpg,1,236.0,0.0
3715,000810,2.jpg,0,0.0,0.0
3716,000810,3.jpg,1,371.0,0.0
3717,000810,4.jpg,1,274.0,0.0
3718,000810,5.jpg,1,374.0,0.0
3719,000811,1.jpg,4,234.0,22.0
3720,000811,2.jpg,4,153.0,14.0
3721,000811,3.jpg,4,207.0,13.0
3722,000811,4.jpg,4,249.0,23.0
3723,000812,1.jpg,2,691.0,117.0
3724,000812,2.jpg,3,765.0,161.0
3725,000812,3.jpg,2,769.0,246.0
3726,000812,4.jpg,2,378.0,715.0
3727,000812,5.jpg,3,402.0,255.0
3728,000813,1.jpg,5,436.0,30.0
3729,000813,2.jpg,3,472.0,49.0
3730,000813,3.jpg,2,462.0,107.0
3731,000813,4.jpg,1,424.0,0.0
3732,000814,1.jpg,1,318.0,0.0
3733,000814,2.jpg,1,65.0,0.0
3734,000814,3.jpg,2,163.0,217.0
3735,000814,4.jpg,1,232.0,0.0
3736,000814,5.jpg,6,212.0,9.0
3737,000815,1.jpg,4,180.0,9.0
3738,000815,2.jpg,5,153.0,11.0
3739,000815,3.jpg,7,203.0,6.0
3740,000815,4.jpg,4,346.0,9.0
3741,000816,1.jpg,4,420.0,134.0
3742,000816,2.jpg,4,330.0,108.0
3743,000816,3.jpg,4,342.0,84.0
3744,000816,4.jpg,6,336.0,76.0
3745,000817,1.jpg,1,480.0,0.0
3746,000817,2.jpg,7,556.0,37.0
3747,000817,3.jpg,3,441.0,97.0
3748,000817,4.jpg,2,544.0,183.0
3749,000817,5.jpg,3,390.0,39.0
3750,000818,1.jpg,5,262.0,23.0
3751,000818,2.jpg,9,273.0,7.0
3752,000818,3.jpg,6,289.0,19.0
3753,000818,4.jpg,7,420.0,38.0
3754,000818,5.jpg,9,321.0,15.0
3755,000819,1.jpg,7,388.0,37.0
3756,000819,2.jpg,7,388.0,47.0
3757,000819,3.jpg,8,521.0,46.0
3758,000819,4.jpg,7,461.0,37.0
3759,000820,1.jpg,0,0.0,0.0
3760,000820,2.jpg,0,0.0,0.0
3761,000820,3.jpg,0,0.0,0.0
3762,000820,4.jpg,0,0.0,0.0
3763,000821,1.jpg,5,319.0,16.0
3764,000821,2.jpg,7,308.0,8.0
3765,000821,3.jpg,6,306.0,10.0
3766,000821,4.jpg,7,323.0,7.0
3767,000821,5.jpg,7,259.0,16.0
3768,000822,1.jpg,3,268.0,327.0
3769,000822,2.jpg,0,0.0,0.0
3770,000822,3.jpg,0,0.0,0.0
3771,000822,4.jpg,0,0.0,0.0
3772,000823,1.jpg,1,392.0,0.0
3773,000823,2.jpg,1,393.0,0.0
3774,000823,3.jpg,0,0.0,0.0
3775,000823,4.jpg,2,379.0,759.0
3776,000823,5.jpg,1,318.0,0.0
3777,000824,1.jpg,3,329.0,131.0
3778,000824,2.jpg,6,205.0,14.0
3779,000824,3.jpg,6,225.0,14.0
3780,000824,4.jpg,7,225.0,18.0
3781,000824,5.jpg,5,152.0,29.0
3782,000825,1.jpg,5,490.0,108.0
3783,000825,2.jpg,7,407.0,17.0
3784,000825,3.jpg,6,397.0,96.0
3785,000825,4.jpg,4,202.0,24.0
3786,000826,1.jpg,3,854.0,93.0
3787,000826,2.jpg,1,745.0,0.0
3788,000826,3.jpg,1,376.0,0.0
3789,000826,4.jpg,0,0.0,0.0
3790,000827,1.jpg,3,716.0,103.0
3791,000827,2.jpg,5,565.0,52.0
3792,000827,3.jpg,5,496.0,101.0
3793,000827,4.jpg,5,605.0,15.0
3794,000827,5.jpg,3,267.0,154.0
3795,000828,1.jpg,1,181.0,0.0
3796,000828,2.jpg,1,81.0,0.0
3797,000828,3.jpg,1,200.0,0.0
3798,000828,4.jpg,2,122.0,244.0
3799,000829,1.jpg,4,426.0,128.0
3800,000829,2.jpg,4,299.0,64.0
3801,000829,3.jpg,4,375.0,18.0
3802,000829,4.jpg,3,368.0,69.0
3803,000830,1.jpg,6,332.0,58.0
3804,000830,2.jpg,4,394.0,94.0
3805,000830,3.jpg,5,471.0,62.0
3806,000830,4.jpg,7,294.0,60.0
3807,000831,1.jpg,10,476.0,26.0
3808,000831,2.jpg,11,467.0,26.0
3809,000831,3.jpg,14,395.0,25.0
3810,000831,4.jpg,11,409.0,40.0
3811,000832,1.jpg,7,469.0,47.0
3812,000832,2.jpg,8,423.0,48.0
3813,000832,3.jpg,8,450.0,52.0
3814,000832,4.jpg,8,449.0,52.0
3815,000833,1.jpg,2,303.0,123.0
3816,000833,2.jpg,6,355.0,3.0
3817,000833,3.jpg,9,454.0,26.0
3818,000833,4.jpg,10,327.0,16.0
3819,000834,1.jpg,7,452.0,66.0
3820,000834,2.jpg,5,554.0,127.0
3821,000834,3.jpg,7,498.0,13.0
3822,000834,4.jpg,5,262.0,47.0
3823,000834,5.jpg,4,476.0,122.0
3824,000835,1.jpg,5,408.0,53.0
3825,000835,2.jpg,3,532.0,286.0
3826,000835,3.jpg,4,515.0,143.0
3827,000835,4.jpg,4,546.0,117.0
3828,000835,5.jpg,3,479.0,129.0
3829,000836,1.jpg,8,350.0,23.0
3830,000836,2.jpg,10,346.0,13.0
3831,000836,3.jpg,10,232.0,13.0
3832,000836,4.jpg,9,318.0,33.0
3833,000836,5.jpg,10,232.0,12.0
3834,000837,1.jpg,16,413.0,8.0
3835,000837,2.jpg,7,210.0,8.0
3836,000837,3.jpg,5,402.0,22.0
3837,000837,4.jpg,9,355.0,15.0
3838,000838,1.jpg,3,376.0,31.0
3839,000838,2.jpg,3,355.0,32.0
3840,000838,3.jpg,2,360.0,82.0
3841,000838,4.jpg,2,378.0,114.0
3842,000838,5.jpg,2,346.0,164.0
3843,000839,1.jpg,1,224.0,0.0
3844,000839,2.jpg,3,263.0,43.0
3845,000839,3.jpg,3,342.0,131.0
3846,000839,4.jpg,4,442.0,208.0
3847,000839,5.jpg,4,419.0,189.0
3848,000840,1.jpg,7,320.0,64.0
3849,000840,2.jpg,9,283.0,21.0
3850,000840,3.jpg,10,455.0,7.0
3851,000840,4.jpg,11,502.0,28.0
3852,000840,5.jpg,8,498.0,25.0
3853,000841,1.jpg,0,0.0,0.0
3854,000841,2.jpg,2,498.0,691.0
3855,000841,3.jpg,3,476.0,386.0
3856,000841,4.jpg,15,531.0,7.0
3857,000842,1.jpg,5,457.0,15.0
3858,000842,2.jpg,2,542.0,59.0
3859,000842,3.jpg,4,300.0,17.0
3860,000842,4.jpg,2,361.0,520.0
3861,000842,5.jpg,3,443.0,68.0
3862,000843,1.jpg,5,184.0,43.0
3863,000843,2.jpg,4,233.0,44.0
3864,000843,3.jpg,2,192.0,62.0
3865,000843,4.jpg,6,197.0,35.0
3866,000844,1.jpg,1,201.0,0.0
3867,000844,2.jpg,1,361.0,0.0
3868,000844,3.jpg,0,0.0,0.0
3869,000844,4.jpg,1,176.0,0.0
3870,000844,5.jpg,1,128.0,0.0
3871,000845,1.jpg,7,412.0,61.0
3872,000845,2.jpg,8,397.0,11.0
3873,000845,3.jpg,6,468.0,30.0
3874,000845,4.jpg,8,535.0,15.0
3875,000846,1.jpg,2,132.0,265.0
3876,000846,2.jpg,5,112.0,31.0
3877,000846,3.jpg,1,106.0,0.0
3878,000846,4.jpg,1,105.0,0.0
3879,000846,5.jpg,0,0.0,0.0
3880,000847,1.jpg,4,219.0,42.0
3881,000847,2.jpg,4,301.0,27.0
3882,000847,3.jpg,5,484.0,52.0
3883,000847,4.jpg,4,378.0,89.0
3884,000847,5.jpg,3,362.0,35.0
3885,000848,1.jpg,5,409.0,56.0
3886,000848,2.jpg,4,343.0,119.0
3887,000848,3.jpg,6,334.0,34.0
3888,000848,4.jpg,4,360.0,106.0
3889,000848,5.jpg,5,308.0,61.0
3890,000849,1.jpg,5,647.0,42.0
3891,000849,2.jpg,1,313.0,0.0
3892,000849,3.jpg,1,308.0,0.0
3893,000849,4.jpg,2,566.0,622.0
3894,000849,5.jpg,2,356.0,138.0
3895,000850,1.jpg,3,192.0,85.0
3896,000850,2.jpg,3,241.0,176.0
3897,000850,3.jpg,2,130.0,261.0
3898,000850,4.jpg,2,136.0,173.0
3899,000850,5.jpg,2,137.0,129.0
3900,000851,1.jpg,3,351.0,40.0
3901,000851,2.jpg,4,277.0,41.0
3902,000851,3.jpg,8,361.0,62.0
3903,000851,4.jpg,6,386.0,11.0
3904,000852,1.jpg,4,408.0,124.0
3905,000852,2.jpg,4,211.0,18.0
3906,000852,3.jpg,10,311.0,50.0
3907,000852,4.jpg,10,316.0,19.0
3908,000853,1.jpg,0,0.0,0.0
3909,000853,2.jpg,1,467.0,0.0
3910,000853,3.jpg,1,684.0,0.0
3911,000853,4.jpg,3,348.0,51.0
3912,000853,5.jpg,5,587.0,33.0
3913,000854,1.jpg,6,241.0,39.0
3914,000854,2.jpg,4,415.0,15.0
3915,000854,3.jpg,4,232.0,55.0
3916,000854,4.jpg,4,321.0,40.0
3917,000855,1.jpg,4,710.0,52.0
3918,000855,2.jpg,5,358.0,18.0
3919,000855,3.jpg,7,483.0,87.0
3920,000855,4.jpg,6,424.0,30.0
3921,000856,1.jpg,1,201.0,0.0
3922,000856,2.jpg,2,274.0,121.0
3923,000856,3.jpg,0,0.0,0.0
3924,000856,4.jpg,1,648.0,0.0
3925,000856,5.jpg,0,0.0,0.0
3926,000857,1.jpg,14,465.0,21.0
3927,000857,2.jpg,6,421.0,49.0
3928,000857,3.jpg,15,417.0,11.0
3929,000857,4.jpg,11,600.0,8.0
3930,000857,5.jpg,7,392.0,68.0
3931,000858,1.jpg,7,374.0,57.0
3932,000858,2.jpg,5,456.0,61.0
3933,000858,3.jpg,3,397.0,127.0
3934,000858,4.jpg,5,435.0,92.0
3935,000858,5.jpg,5,405.0,88.0
3936,000859,1.jpg,3,403.0,134.0
3937,000859,2.jpg,4,324.0,11.0
3938,000859,3.jpg,3,174.0,43.0
3939,000859,4.jpg,3,209.0,28.0
3940,000860,1.jpg,0,0.0,0.0
3941,000860,2.jpg,0,0.0,0.0
3942,000860,3.jpg,0,0.0,0.0
3943,000860,4.jpg,0,0.0,0.0
3944,000860,5.jpg,0,0.0,0.0
3945,000861,1.jpg,0,0.0,0.0
3946,000861,2.jpg,0,0.0,0.0
3947,000861,3.jpg,0,0.0,0.0
3948,000861,4.jpg,1,269.0,0.0
3949,000861,5.jpg,0,0.0,0.0
3950,000862,1.jpg,2,292.0,143.0
3951,000862,2.jpg,3,207.0,42.0
3952,000862,3.jpg,2,110.0,221.0
3953,000862,4.jpg,5,182.0,12.0
3954,000862,5.jpg,3,306.0,30.0
3955,000863,1.jpg,3,271.0,30.0
3956,000863,2.jpg,1,413.0,0.0
3957,000863,3.jpg,3,223.0,148.0
3958,000863,4.jpg,7,470.0,22.0
3959,000863,5.jpg,2,721.0,514.0
3960,000864,1.jpg,3,546.0,76.0
3961,000864,2.jpg,3,687.0,236.0
3962,000864,3.jpg,1,623.0,0.0
3963,000864,4.jpg,3,618.0,137.0
3964,000864,5.jpg,2,558.0,87.0
3965,000865,1.jpg,1,58.0,0.0
3966,000865,2.jpg,1,731.0,0.0
3967,000865,3.jpg,0,0.0,0.0
3968,000865,4.jpg,0,0.0,0.0
3969,000866,1.jpg,2,486.0,968.0
3970,000866,2.jpg,2,435.0,94.0
3971,000866,3.jpg,2,415.0,46.0
3972,000866,4.jpg,3,496.0,126.0
3973,000867,1.jpg,9,524.0,37.0
3974,000867,2.jpg,7,404.0,34.0
3975,000867,3.jpg,8,462.0,44.0
3976,000867,4.jpg,4,411.0,26.0
3977,000867,5.jpg,3,423.0,242.0
3978,000868,1.jpg,0,0.0,0.0
3979,000868,2.jpg,0,0.0,0.0
3980,000868,3.jpg,0,0.0,0.0
3981,000868,4.jpg,0,0.0,0.0
3982,000869,1.jpg,2,210.0,308.0
3983,000869,2.jpg,1,418.0,0.0
3984,000869,3.jpg,3,197.0,164.0
3985,000869,4.jpg,3,312.0,48.0
3986,000869,5.jpg,2,337.0,103.0
3987,000870,1.jpg,2,365.0,730.0
3988,000870,2.jpg,1,471.0,0.0
3989,000870,3.jpg,1,259.0,0.0
3990,000870,4.jpg,4,388.0,15.0
3991,000870,5.jpg,1,352.0,0.0
3992,000871,1.jpg,2,679.0,290.0
3993,000871,2.jpg,3,813.0,21.0
3994,000871,3.jpg,1,615.0,0.0
3995,000871,4.jpg,4,763.0,108.0
3996,000872,1.jpg,4,382.0,81.0
3997,000872,2.jpg,3,255.0,63.0
3998,000872,3.jpg,2,344.0,201.0
